Unnamed: 0,State,Crop,District,Year,Season,Area,Production,Yield,Annual_Rainfall,Fertilizer,Pesticide,Max_Temp,Min_Temp,Avg_temp,Rainfall,Humidity,Soil
10250,Odisha,Moong(Green Gram),Malkangiri,2020,rabi,418,132.1,0.32,1442.2783071986437,10325524.16,22242.92,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10252,Odisha,Moong(Green Gram),Malkangiri,2021,zaid,61,15.2,0.25,1442.2783071986437,10325524.16,22242.92,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10253,Odisha,Moong(Green Gram),Malkangiri,2021,rabi,339,112.9,0.33,1442.2783071986437,10325524.16,22242.92,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10255,Odisha,Moong(Green Gram),Malkangiri,2022,rabi,348,157.3,0.45,1442.2783071986437,10325524.16,22242.92,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10257,Odisha,Moong(Green Gram),Mayurbhanj,1998,rabi,8,1.0,0.13,1357.1,2158286.0,6335.05,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10258,Odisha,Moong(Green Gram),Mayurbhanj,1998,zaid,185,29.0,0.16,1357.1,9160736.0,26888.8,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10259,Odisha,Moong(Green Gram),Mayurbhanj,1998,rabi,495,74.0,0.15,1357.1,10564980.4,31010.57,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10261,Odisha,Moong(Green Gram),Mayurbhanj,1999,kharif,4620,1390.0,0.3,1484.3,15813370.0,40230.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10262,Odisha,Moong(Green Gram),Mayurbhanj,1999,rabi,2860,980.0,0.34,1484.3,46803330.0,119070.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10264,Odisha,Moong(Green Gram),Mayurbhanj,2000,kharif,1165,283.7,0.24,1066.0,14474184.8,38334.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10266,Odisha,Moong(Green Gram),Mayurbhanj,2001,kharif,1174,335.3,0.29,1672.5,21703748.43,55252.86,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10268,Odisha,Moong(Green Gram),Mayurbhanj,2002,kharif,753,182.4,0.24,1102.8,15933434.35,42076.25,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10270,Odisha,Moong(Green Gram),Mayurbhanj,2003,kharif,905,258.7,0.29,1648.2,25463693.78,61742.64,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10272,Odisha,Moong(Green Gram),Mayurbhanj,2004,rabi,8,2.8,0.35,1290.4,2031375.0,3937.5,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10273,Odisha,Moong(Green Gram),Mayurbhanj,2004,zaid,1190,367.7,0.31,1290.4,12068534.3,23392.95,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10274,Odisha,Moong(Green Gram),Mayurbhanj,2004,rabi,151,36.5,0.24,1290.4,8936533.24,17322.06,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10276,Odisha,Moong(Green Gram),Mayurbhanj,2005,rabi,4,1.3,0.33,1503.4,2405954.96,4213.23,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10277,Odisha,Moong(Green Gram),Mayurbhanj,2005,zaid,1883,384.1,0.2,1503.4,15861338.72,27775.86,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10278,Odisha,Moong(Green Gram),Mayurbhanj,2005,rabi,357,89.6,0.25,1503.4,12580687.28,22030.89,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10280,Odisha,Moong(Green Gram),Mayurbhanj,2006,zaid,810,291.6,0.36,1716.9,16235133.75,27967.5,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10281,Odisha,Moong(Green Gram),Mayurbhanj,2006,rabi,103,31.6,0.31,1716.9,10904518.35,18784.7,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10283,Odisha,Moong(Green Gram),Mayurbhanj,2007,zaid,2134,667.9,0.31,1633.8,19761609.2,23702.08,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10284,Odisha,Moong(Green Gram),Mayurbhanj,2007,rabi,185,57.5,0.31,1633.8,11482938.6,13772.64,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10286,Odisha,Moong(Green Gram),Mayurbhanj,2008,zaid,725,201.6,0.28,1539.0,17917190.4,11273.4,31.73790397,20.36480753,26.05135575,1763.0,70.49345586,RED SOIL & LITERITE SOIL & ALLUVIAL SOIL
10287,Odisha,Moong(Green Gram),Mayurbhanj,2008,rabi,213,57.5,0.27,1539.0,12238073.28,7700.13,31.73790397,20.36480753,26.05135575,1763.0,70.49345586,RED SOIL & LITERITE SOIL & ALLUVIAL SOIL
10289,Odisha,Moong(Green Gram),Mayurbhanj,2009,rabi,7,1.2,0.17,1330.3,3386124.42,3694.27,33.39722222,20.75416667,27.07569445,1213.5,73.90825397,RED SOIL & LITERITE SOIL & ALLUVIAL SOIL
10290,Odisha,Moong(Green Gram),Mayurbhanj,2009,zaid,1294,509.8,0.39,1330.3,23012744.16,25106.96,33.39722222,20.75416667,27.07569445,1213.5,73.90825397,RED SOIL & LITERITE SOIL & ALLUVIAL SOIL
10291,Odisha,Moong(Green Gram),Mayurbhanj,2009,rabi,116,43.2,0.37,1330.3,18805915.8,20517.3,33.39722222,20.75416667,27.07569445,1213.5,73.90825397,RED SOIL & LITERITE SOIL & ALLUVIAL SOIL
10293,Odisha,Moong(Green Gram),Mayurbhanj,2010,rabi,3,0.3,0.1,1291.9,4215539.58,6090.72,32.80111111,21.40436508,27.1027381,995.6,75.88809524,RED SOIL & LITERITE SOIL & ALLUVIAL SOIL
10294,Odisha,Moong(Green Gram),Mayurbhanj,2010,zaid,1742,653.3,0.38,1291.9,30603109.74,44216.16,32.80111111,21.40436508,27.1027381,995.6,75.88809524,RED SOIL & LITERITE SOIL & ALLUVIAL SOIL
10295,Odisha,Moong(Green Gram),Mayurbhanj,2010,rabi,251,66.8,0.27,1291.9,13039967.22,18840.48,32.80111111,21.40436508,27.1027381,995.6,75.88809524,RED SOIL & LITERITE SOIL & ALLUVIAL SOIL
10297,Odisha,Moong(Green Gram),Mayurbhanj,2011,rabi,8,2.0,0.25,1346.2,4152150.72,8179.38,32.13761647,19.74358366,25.94060007,1669.3,69.24837495,RED SOIL & LITERITE SOIL & ALLUVIAL SOIL
10298,Odisha,Moong(Green Gram),Mayurbhanj,2011,zaid,1521,724.0,0.48,1346.2,24649060.32,48556.53,32.13761647,19.74358366,25.94060007,1669.3,69.24837495,RED SOIL & LITERITE SOIL & ALLUVIAL SOIL
10299,Odisha,Moong(Green Gram),Mayurbhanj,2011,rabi,110,43.8,0.4,1346.2,7012554.72,13814.13,32.13761647,19.74358366,25.94060007,1669.3,69.24837495,RED SOIL & LITERITE SOIL & ALLUVIAL SOIL
10301,Odisha,Moong(Green Gram),Mayurbhanj,2012,rabi,8,2.0,0.25,1430.2,3299805.6,6783.42,32.68923794,20.86436586,26.7768019,1289.9,70.41306029,RED SOIL & LITERITE SOIL & ALLUVIAL SOIL
10302,Odisha,Moong(Green Gram),Mayurbhanj,2012,zaid,877,394.7,0.45,1430.2,24020178.0,49378.35,32.68923794,20.86436586,26.7768019,1289.9,70.41306029,RED SOIL & LITERITE SOIL & ALLUVIAL SOIL
10303,Odisha,Moong(Green Gram),Mayurbhanj,2012,rabi,74,36.2,0.49,1430.2,14993440.8,30822.06,32.68923794,20.86436586,26.7768019,1289.9,70.41306029,RED SOIL & LITERITE SOIL & ALLUVIAL SOIL
10305,Odisha,Moong(Green Gram),Mayurbhanj,2013,zaid,863,446.2,0.52,1632.4,19829374.13,37053.99,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10306,Odisha,Moong(Green Gram),Mayurbhanj,2013,rabi,28,6.6,0.24,1632.4,13093394.82,24466.86,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10308,Odisha,Moong(Green Gram),Mayurbhanj,2014,zaid,718,349.7,0.49,1536.9,26507368.32,57945.36,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10309,Odisha,Moong(Green Gram),Mayurbhanj,2014,rabi,98,53.0,0.54,1536.9,14763586.08,32273.34,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10311,Odisha,Moong(Green Gram),Mayurbhanj,2015,zaid,758,382.0,0.5,1210.1,31588158.49,66012.87,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10312,Odisha,Moong(Green Gram),Mayurbhanj,2015,rabi,55,17.3,0.31,1210.1,11109915.96,23217.48,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10314,Odisha,Moong(Green Gram),Mayurbhanj,2016,rabi,94,75.6,0.8,1460.5,6245397.25,14263.55,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10315,Odisha,Moong(Green Gram),Mayurbhanj,2016,zaid,1816,1200.4,0.66,1460.5,24114807.0,55074.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10316,Odisha,Moong(Green Gram),Mayurbhanj,2016,rabi,128,70.3,0.55,1460.5,19624428.75,44819.25,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10318,Odisha,Moong(Green Gram),Mayurbhanj,2017,rabi,39,15.9,0.41,1344.4,4133429.76,9976.52,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10319,Odisha,Moong(Green Gram),Mayurbhanj,2017,zaid,821,541.9,0.66,1344.4,20058328.32,48413.14,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10320,Odisha,Moong(Green Gram),Mayurbhanj,2017,rabi,136,67.3,0.49,1344.4,12966286.08,31295.66,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10322,Odisha,Moong(Green Gram),Mayurbhanj,2018,zaid,409,264.6,0.65,1635.9,23283485.6,50241.8,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10323,Odisha,Moong(Green Gram),Mayurbhanj,2018,rabi,32,12.8,0.4,1635.9,10134093.8,21867.65,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10325,Odisha,Moong(Green Gram),Mayurbhanj,2019,rabi,1,0.9,0.9,1593.9,1830274.56,3942.72,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10326,Odisha,Moong(Green Gram),Mayurbhanj,2019,zaid,549,269.0,0.49,1593.9,29088930.08,62662.46,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10327,Odisha,Moong(Green Gram),Mayurbhanj,2019,rabi,7,4.6,0.66,1593.9,10325524.16,22242.92,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10329,Odisha,Moong(Green Gram),Mayurbhanj,2020,zaid,487,278.1,0.57,1442.2783071986437,10325524.16,22242.92,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10330,Odisha,Moong(Green Gram),Mayurbhanj,2020,rabi,5,3.1,0.62,1442.2783071986437,10325524.16,22242.92,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10332,Odisha,Moong(Green Gram),Mayurbhanj,2021,rabi,10,6.8,0.68,1442.2783071986437,10325524.16,22242.92,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10333,Odisha,Moong(Green Gram),Mayurbhanj,2021,zaid,1098,510.6,0.47,1442.2783071986437,10325524.16,22242.92,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10334,Odisha,Moong(Green Gram),Mayurbhanj,2021,rabi,106,41.1,0.39,1442.2783071986437,10325524.16,22242.92,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10336,Odisha,Moong(Green Gram),Mayurbhanj,2022,rabi,16,5.8,0.36,1442.2783071986437,10325524.16,22242.92,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10337,Odisha,Moong(Green Gram),Mayurbhanj,2022,zaid,490,215.6,0.44,1442.2783071986437,10325524.16,22242.92,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10338,Odisha,Moong(Green Gram),Mayurbhanj,2022,rabi,20,10.9,0.55,1442.2783071986437,10325524.16,22242.92,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10340,Odisha,Moong(Green Gram),Nabarangpur,1998,zaid,14,6.0,0.43,1357.1,9160736.0,26888.8,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10341,Odisha,Moong(Green Gram),Nabarangpur,1998,rabi,1190,300.0,0.25,1357.1,10564980.4,31010.57,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10343,Odisha,Moong(Green Gram),Nabarangpur,1999,kharif,120,50.0,0.42,1484.3,15813370.0,40230.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10344,Odisha,Moong(Green Gram),Nabarangpur,1999,rabi,400,120.0,0.3,1484.3,46803330.0,119070.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10346,Odisha,Moong(Green Gram),Nabarangpur,2000,kharif,174,39.7,0.23,1066.0,14474184.8,38334.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10348,Odisha,Moong(Green Gram),Nabarangpur,2001,kharif,249,59.9,0.24,1672.5,21703748.43,55252.86,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10350,Odisha,Moong(Green Gram),Nabarangpur,2002,kharif,119,11.2,0.09,1102.8,15933434.35,42076.25,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10352,Odisha,Moong(Green Gram),Nabarangpur,2003,kharif,513,144.1,0.28,1648.2,25463693.78,61742.64,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10354,Odisha,Moong(Green Gram),Nabarangpur,2004,zaid,645,238.7,0.37,1290.4,12068534.3,23392.95,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10356,Odisha,Moong(Green Gram),Nabarangpur,2005,zaid,608,194.6,0.32,1503.4,15861338.72,27775.86,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10358,Odisha,Moong(Green Gram),Nabarangpur,2006,zaid,154,47.6,0.31,1716.9,16235133.75,27967.5,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10360,Odisha,Moong(Green Gram),Nabarangpur,2007,zaid,223,71.4,0.32,1633.8,19761609.2,23702.08,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10361,Odisha,Moong(Green Gram),Nabarangpur,2007,rabi,140,50.1,0.36,1633.8,11482938.6,13772.64,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10363,Odisha,Moong(Green Gram),Nabarangpur,2008,zaid,1065,449.4,0.42,1539.0,17917190.4,11273.4,31.70773315,20.30847454,26.00810385,1838.2,69.96741854,BLACK SOIL &RED SOIL
10364,Odisha,Moong(Green Gram),Nabarangpur,2008,rabi,4,2.1,0.53,1539.0,12238073.28,7700.13,31.70773315,20.30847454,26.00810385,1838.2,69.96741854,BLACK SOIL &RED SOIL
10366,Odisha,Moong(Green Gram),Nabarangpur,2009,zaid,490,223.0,0.46,1330.3,23012744.16,25106.96,33.39256854,20.70638528,27.04947691,1506.8,73.86318903,BLACK SOIL &RED SOIL
10368,Odisha,Moong(Green Gram),Nabarangpur,2010,zaid,420,73.1,0.17,1291.9,30603109.74,44216.16,32.78396825,21.40036075,27.0921645,2206.4,75.91147186,BLACK SOIL &RED SOIL
10370,Odisha,Moong(Green Gram),Nabarangpur,2011,zaid,169,30.9,0.18,1346.2,24649060.32,48556.53,32.1166999,19.69276726,25.90473358,1432.8,69.0758512,BLACK SOIL &RED SOIL
10372,Odisha,Moong(Green Gram),Nabarangpur,2012,zaid,128,46.5,0.36,1430.2,24020178.0,49378.35,32.69194353,20.84251919,26.76723136,1685.4,70.50274988,BLACK SOIL &RED SOIL
10374,Odisha,Moong(Green Gram),Nabarangpur,2013,zaid,730,264.3,0.36,1632.4,19829374.13,37053.99,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10376,Odisha,Moong(Green Gram),Nabarangpur,2014,zaid,335,143.7,0.43,1536.9,26507368.32,57945.36,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10378,Odisha,Moong(Green Gram),Nabarangpur,2015,zaid,210,104.2,0.5,1210.1,31588158.49,66012.87,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10380,Odisha,Moong(Green Gram),Nabarangpur,2016,zaid,522,302.2,0.58,1460.5,24114807.0,55074.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10382,Odisha,Moong(Green Gram),Nabarangpur,2017,zaid,69,24.7,0.36,1344.4,20058328.32,48413.14,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10383,Odisha,Moong(Green Gram),Nabarangpur,2017,rabi,42,25.5,0.61,1344.4,12966286.08,31295.66,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10385,Odisha,Moong(Green Gram),Nabarangpur,2018,zaid,113,71.4,0.63,1635.9,23283485.6,50241.8,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10387,Odisha,Moong(Green Gram),Nabarangpur,2019,zaid,241,180.0,0.75,1593.9,29088930.08,62662.46,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10389,Odisha,Moong(Green Gram),Nabarangpur,2020,zaid,90,66.2,0.74,1442.2783071986437,29088930.08,62662.46,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10391,Odisha,Moong(Green Gram),Nabarangpur,2021,zaid,421,319.1,0.76,1442.2783071986437,29088930.08,62662.46,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10393,Odisha,Moong(Green Gram),Nabarangpur,2022,zaid,190,133.4,0.7,1442.2783071986437,29088930.08,62662.46,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10395,Odisha,Moong(Green Gram),Nayagarh,1998,zaid,1006,454.0,0.45,1357.1,9160736.0,26888.8,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10396,Odisha,Moong(Green Gram),Nayagarh,1998,rabi,31599,5561.0,0.18,1357.1,10564980.4,31010.57,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10398,Odisha,Moong(Green Gram),Nayagarh,1999,kharif,490,190.0,0.39,1484.3,15813370.0,40230.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10399,Odisha,Moong(Green Gram),Nayagarh,1999,rabi,38160,15950.0,0.42,1484.3,46803330.0,119070.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10401,Odisha,Moong(Green Gram),Nayagarh,2000,kharif,17449,2722.3,0.16,1066.0,14474184.8,38334.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10403,Odisha,Moong(Green Gram),Nayagarh,2001,kharif,27281,6192.8,0.23,1672.5,21703748.43,55252.86,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10405,Odisha,Moong(Green Gram),Nayagarh,2002,kharif,14667,2390.8,0.16,1102.8,15933434.35,42076.25,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10407,Odisha,Moong(Green Gram),Nayagarh,2003,kharif,28806,6711.8,0.23,1648.2,25463693.78,61742.64,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10409,Odisha,Moong(Green Gram),Nayagarh,2004,rabi,19254,3966.3,0.21,1290.4,8936533.24,17322.06,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10411,Odisha,Moong(Green Gram),Nayagarh,2005,rabi,30460,5665.6,0.19,1503.4,12580687.28,22030.89,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10413,Odisha,Moong(Green Gram),Nayagarh,2006,zaid,1,23585.0,5117.9,1716.9,16235133.75,27967.5,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
10415,Odisha,Moong(Green Gram),Nayagarh,2007,rabi,22342,4915.2,0.22,1633.8,11482938.6,13772.64,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
